Driver;Track;Session;SessionStart;Kart;Lap;LapTime;Date
THIBROODJE;0;47;19:30;9;19;34.512;01/10/2025
THIBROODJE;0;47;19:30;9;20;34.5;01/10/2025
THIBROODJE;0;47;19:30;9;21;34.593;01/10/2025
SVENNA;0;47;19:30;21;1;35.425;01/10/2025
SVENNA;0;47;19:30;21;2;35.523;01/10/2025
SVENNA;0;47;19:30;21;3;40.534;01/10/2025
SVENNA;0;47;19:30;21;4;34.621;01/10/2025
SVENNA;0;47;19:30;21;5;36.115;01/10/2025
SVENNA;0;47;19:30;21;6;34.437;01/10/2025
SVENNA;0;47;19:30;21;7;34.521;01/10/2025
SVENNA;0;47;19:30;21;8;34.627;01/10/2025
SVENNA;0;47;19:30;21;9;34.347;01/10/2025
SVENNA;0;47;19:30;21;10;34.532;01/10/2025
SVENNA;0;47;19:30;21;11;34.474;01/10/2025
SVENNA;0;47;19:30;21;12;34.453;01/10/2025
SVENNA;0;47;19:30;21;13;34.54;01/10/2025
SVENNA;0;47;19:30;21;14;34.433;01/10/2025
SVENNA;0;47;19:30;21;15;34.453;01/10/2025
SVENNA;0;47;19:30;21;16;34.39;01/10/2025
SVENNA;0;47;19:30;21;17;34.32;01/10/2025
SVENNA;0;47;19:30;21;18;34.428;01/10/2025
SVENNA;0;47;19:30;21;19;34.536;01/10/2025
SVENNA;0;47;19:30;21;20;34.521;01/10/2025
SVENNA;0;47;19:30;21;21;34.96;01/10/2025
JUANF1;0;47;19:30;16;1;35.546;01/10/2025
JUANF1;0;47;19:30;16;2;35.147;01/10/2025
JUANF1;0;47;19:30;16;3;41.101;01/10/2025
JUANF1;0;47;19:30;16;4;34.695;01/10/2025
JUANF1;0;47;19:30;16;5;34.485;01/10/2025
JUANF1;0;47;19:30;16;6;34.502;01/10/2025
JUANF1;0;47;19:30;16;7;36.171;01/10/2025
JUANF1;0;47;19:30;16;8;35.012;01/10/2025
JUANF1;0;47;19:30;16;9;34.931;01/10/2025
JUANF1;0;47;19:30;16;10;34.527;01/10/2025
JUANF1;0;47;19:30;16;11;34.457;01/10/2025
JUANF1;0;47;19:30;16;12;34.506;01/10/2025
JUANF1;0;47;19:30;16;13;34.89;01/10/2025
JUANF1;0;47;19:30;16;14;34.507;01/10/2025
JUANF1;0;47;19:30;16;15;34.472;01/10/2025
JUANF1;0;47;19:30;16;16;34.364;01/10/2025
JUANF1;0;47;19:30;16;17;34.437;01/10/2025
JUANF1;0;47;19:30;16;18;34.584;01/10/2025
JUANF1;0;47;19:30;16;19;34.515;01/10/2025
JUANF1;0;47;19:30;16;20;34.527;01/10/2025
JUANF1;0;47;19:30;16;21;34.345;01/10/2025
TOEP;0;47;19:30;1;1;35.988;01/10/2025
TOEP;0;47;19:30;1;2;35.202;01/10/2025
TOEP;0;47;19:30;1;3;41.075;01/10/2025
TOEP;0;47;19:30;1;4;35.312;01/10/2025
TOEP;0;47;19:30;1;5;36.661;01/10/2025
TOEP;0;47;19:30;1;6;34.657;01/10/2025
TOEP;0;47;19:30;1;7;34.677;01/10/2025
TOEP;0;47;19:30;1;8;34.637;01/10/2025
TOEP;0;47;19:30;1;9;34.592;01/10/2025
TOEP;0;47;19:30;1;10;34.516;01/10/2025
TOEP;0;47;19:30;1;11;34.529;01/10/2025
TOEP;0;47;19:30;1;12;35.832;01/10/2025
TOEP;0;47;19:30;1;13;34.943;01/10/2025
TOEP;0;47;19:30;1;14;34.372;01/10/2025
TOEP;0;47;19:30;1;15;34.358;01/10/2025
TOEP;0;47;19:30;1;16;34.713;01/10/2025
TOEP;0;47;19:30;1;17;34.628;01/10/2025
TOEP;0;47;19:30;1;18;34.684;01/10/2025
TOEP;0;47;19:30;1;19;34.913;01/10/2025
TOEP;0;47;19:30;1;20;34.6;01/10/2025
TOEP;0;47;19:30;1;21;34.454;01/10/2025
TT VINCEIBOY;0;47;19:30;11;1;38.728;01/10/2025
TT VINCEIBOY;0;47;19:30;11;2;34.493;01/10/2025
TT VINCEIBOY;0;47;19:30;11;3;39.17;01/10/2025
TT VINCEIBOY;0;47;19:30;11;4;35.377;01/10/2025
TT VINCEIBOY;0;47;19:30;11;5;34.476;01/10/2025
TT VINCEIBOY;0;47;19:30;11;6;34.594;01/10/2025
TT VINCEIBOY;0;47;19:30;11;7;35.543;01/10/2025
TT VINCEIBOY;0;47;19:30;11;8;34.567;01/10/2025
TT VINCEIBOY;0;47;19:30;11;9;34.995;01/10/2025
TT VINCEIBOY;0;47;19:30;11;10;34.648;01/10/2025
TT VINCEIBOY;0;47;19:30;11;11;35.392;01/10/2025
TT VINCEIBOY;0;47;19:30;11;12;34.419;01/10/2025
TT VINCEIBOY;0;47;19:30;11;13;34.63;01/10/2025
TT VINCEIBOY;0;47;19:30;11;14;34.664;01/10/2025
TT VINCEIBOY;0;47;19:30;11;15;34.487;01/10/2025
TT VINCEIBOY;0;47;19:30;11;16;35.291;01/10/2025
TT VINCEIBOY;0;47;19:30;11;17;34.615;01/10/2025
TT VINCEIBOY;0;47;19:30;11;18;34.651;01/10/2025
TT VINCEIBOY;0;47;19:30;11;19;34.425;01/10/2025
TT VINCEIBOY;0;47;19:30;11;20;34.381;01/10/2025
TT VINCEIBOY;0;47;19:30;11;21;34.595;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;1;35.259;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;2;34.968;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;3;40.876;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;4;35.092;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;5;35.032;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;6;35.145;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;7;34.827;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;8;35.32;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;9;34.704;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;10;34.565;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;11;35.442;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;12;34.781;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;13;35.244;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;14;35.656;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;15;34.776;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;16;34.791;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;17;34.673;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;18;34.904;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;19;35.525;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;20;37.39;01/10/2025
SPEEDYBOBLOL;0;47;19:30;19;21;35.014;01/10/2025
NIZLZ;0;47;19:30;17;1;36.049;01/10/2025
NIZLZ;0;47;19:30;17;2;36.647;01/10/2025
NIZLZ;0;47;19:30;17;3;41.575;01/10/2025
NIZLZ;0;47;19:30;17;4;35.39;01/10/2025
NIZLZ;0;47;19:30;17;5;35.534;01/10/2025
NIZLZ;0;47;19:30;17;6;35.551;01/10/2025
NIZLZ;0;47;19:30;17;7;35.947;01/10/2025
NIZLZ;0;47;19:30;17;8;35.895;01/10/2025
NIZLZ;0;47;19:30;17;9;37.351;01/10/2025
NIZLZ;0;47;19:30;17;10;36.174;01/10/2025
NIZLZ;0;47;19:30;17;11;36.001;01/10/2025
NIZLZ;0;47;19:30;17;12;35.596;01/10/2025
NIZLZ;0;47;19:30;17;13;35.543;01/10/2025
NIZLZ;0;47;19:30;17;14;35.537;01/10/2025
NIZLZ;0;47;19:30;17;15;35.576;01/10/2025
NIZLZ;0;47;19:30;17;16;35.528;01/10/2025
NIZLZ;0;47;19:30;17;17;35.245;01/10/2025
NIZLZ;0;47;19:30;17;18;35.207;01/10/2025
NIZLZ;0;47;19:30;17;19;36.305;01/10/2025
NIZLZ;0;47;19:30;17;20;35.871;01/10/2025
NIZLZ;0;47;19:30;17;21;35.65;01/10/2025
TOMMY 13;0;47;19:30;8;1;36.609;01/10/2025
TOMMY 13;0;47;19:30;8;2;38.772;01/10/2025
TOMMY 13;0;47;19:30;8;3;40.726;01/10/2025
TOMMY 13;0;47;19:30;8;4;35.94;01/10/2025
TOMMY 13;0;47;19:30;8;5;35.639;01/10/2025
TOMMY 13;0;47;19:30;8;6;35.565;01/10/2025
TOMMY 13;0;47;19:30;8;7;35.956;01/10/2025
TOMMY 13;0;47;19:30;8;8;35.637;01/10/2025
TOMMY 13;0;47;19:30;8;9;35.677;01/10/2025
TOMMY 13;0;47;19:30;8;10;35.735;01/10/2025
TOMMY 13;0;47;19:30;8;11;35.621;01/10/2025
TOMMY 13;0;47;19:30;8;12;35.62;01/10/2025
TOMMY 13;0;47;19:30;8;13;35.529;01/10/2025
TOMMY 13;0;47;19:30;8;14;35.67;01/10/2025
TOMMY 13;0;47;19:30;8;15;36.009;01/10/2025
TOMMY 13;0;47;19:30;8;16;35.731;01/10/2025
TOMMY 13;0;47;19:30;8;17;35.308;01/10/2025
TOMMY 13;0;47;19:30;8;18;35.97;01/10/2025
TOMMY 13;0;47;19:30;8;19;36.132;01/10/2025
TOMMY 13;0;47;19:30;8;20;37.65;01/10/2025
NESKE;0;47;19:30;2;1;37.043;01/10/2025
NESKE;0;47;19:30;2;2;36.123;01/10/2025
NESKE;0;47;19:30;2;3;42.415;01/10/2025
NESKE;0;47;19:30;2;4;38.763;01/10/2025
NESKE;0;47;19:30;2;5;36.461;01/10/2025
NESKE;0;47;19:30;2;6;36.379;01/10/2025
NESKE;0;47;19:30;2;7;37.548;01/10/2025
NESKE;0;47;19:30;2;8;36.393;01/10/2025
NESKE;0;47;19:30;2;9;36.276;01/10/2025
NESKE;0;47;19:30;2;10;36.237;01/10/2025
NESKE;0;47;19:30;2;11;36.238;01/10/2025
NESKE;0;47;19:30;2;12;36.138;01/10/2025
NESKE;0;47;19:30;2;13;36.054;01/10/2025
NESKE;0;47;19:30;2;14;35.525;01/10/2025
NESKE;0;47;19:30;2;15;38.885;01/10/2025
NESKE;0;47;19:30;2;16;36.425;01/10/2025
NESKE;0;47;19:30;2;17;36.174;01/10/2025
NESKE;0;47;19:30;2;18;36.283;01/10/2025
NESKE;0;47;19:30;2;19;36.035;01/10/2025
NESKE;0;47;19:30;2;20;37.16;01/10/2025
BOBBOECKX;0;47;19:30;20;1;42.787;01/10/2025
BOBBOECKX;0;47;19:30;20;2;39.471;01/10/2025
BOBBOECKX;0;47;19:30;20;3;42.591;01/10/2025
BOBBOECKX;0;47;19:30;20;4;38.694;01/10/2025
BOBBOECKX;0;47;19:30;20;5;39.462;01/10/2025
BOBBOECKX;0;47;19:30;20;6;38.401;01/10/2025
BOBBOECKX;0;47;19:30;20;7;38.172;01/10/2025
BOBBOECKX;0;47;19:30;20;8;37.614;01/10/2025
BOBBOECKX;0;47;19:30;20;9;37.972;01/10/2025
BOBBOECKX;0;47;19:30;20;10;38.915;01/10/2025
BOBBOECKX;0;47;19:30;20;11;39.032;01/10/2025
BOBBOECKX;0;47;19:30;20;12;38.898;01/10/2025
BOBBOECKX;0;47;19:30;20;13;38.192;01/10/2025
BOBBOECKX;0;47;19:30;20;14;36.908;01/10/2025
BOBBOECKX;0;47;19:30;20;15;37.311;01/10/2025
BOBBOECKX;0;47;19:30;20;16;37.691;01/10/2025
BOBBOECKX;0;47;19:30;20;17;37.285;01/10/2025
BOBBOECKX;0;47;19:30;20;18;37.612;01/10/2025
BOBBOECKX;0;47;19:30;20;19;37.419;01/10/2025
BERT-JE;0;47;19:30;14;1;43.419;01/10/2025
BERT-JE;0;47;19:30;14;2;86.597;01/10/2025
BERT-JE;0;47;19:30;14;3;43.927;01/10/2025
BERT-JE;0;47;19:30;14;4;44.29;01/10/2025
BERT-JE;0;47;19:30;14;5;42.463;01/10/2025
BERT-JE;0;47;19:30;14;6;41.282;01/10/2025
BERT-JE;0;47;19:30;14;7;43.626;01/10/2025
BERT-JE;0;47;19:30;14;8;43.844;01/10/2025
BERT-JE;0;47;19:30;14;9;42.815;01/10/2025
BERT-JE;0;47;19:30;14;10;41.613;01/10/2025
BERT-JE;0;47;19:30;14;11;40.348;01/10/2025
BERT-JE;0;47;19:30;14;12;43.094;01/10/2025
BERT-JE;0;47;19:30;14;13;41.415;01/10/2025
BERT-JE;0;47;19:30;14;14;42.77;01/10/2025
BERT-JE;0;47;19:30;14;15;42.839;01/10/2025
BERT-JE;0;47;19:30;14;16;53.719;01/10/2025
THIBROODJE;0;49;20:00;18;1;35.908;01/10/2025
THIBROODJE;0;49;20:00;18;2;34.925;01/10/2025
THIBROODJE;0;49;20:00;18;3;34.536;01/10/2025
THIBROODJE;0;49;20:00;18;4;34.247;01/10/2025
THIBROODJE;0;49;20:00;18;5;34.434;01/10/2025
THIBROODJE;0;49;20:00;18;6;34.372;01/10/2025
THIBROODJE;0;49;20:00;18;7;34.145;01/10/2025
THIBROODJE;0;49;20:00;18;8;34.157;01/10/2025
THIBROODJE;0;49;20:00;18;9;34.382;01/10/2025
THIBROODJE;0;49;20:00;18;10;34.774;01/10/2025
THIBROODJE;0;49;20:00;18;11;34.595;01/10/2025
THIBROODJE;0;49;20:00;18;12;34.245;01/10/2025
THIBROODJE;0;49;20:00;18;13;33.975;01/10/2025
THIBROODJE;0;49;20:00;18;14;34.419;01/10/2025
THIBROODJE;0;49;20:00;18;15;34.323;01/10/2025
THIBROODJE;0;49;20:00;18;16;34.317;01/10/2025
THIBROODJE;0;49;20:00;18;17;36.748;01/10/2025
THIBROODJE;0;49;20:00;18;18;34.186;01/10/2025
THIBROODJE;0;49;20:00;18;19;34.391;01/10/2025
THIBROODJE;0;49;20:00;18;20;34.008;01/10/2025
THIBROODJE;0;49;20:00;18;21;34.059;01/10/2025
THIBROODJE;0;49;20:00;18;22;34.214;01/10/2025
APR NICOPICO;0;49;20:00;12;1;36.156;01/10/2025
APR NICOPICO;0;49;20:00;12;2;35.397;01/10/2025
APR NICOPICO;0;49;20:00;12;3;34.314;01/10/2025
APR NICOPICO;0;49;20:00;12;4;34.174;01/10/2025
APR NICOPICO;0;49;20:00;12;5;34.184;01/10/2025
APR NICOPICO;0;49;20:00;12;6;34.621;01/10/2025
APR NICOPICO;0;49;20:00;12;7;34.123;01/10/2025
APR NICOPICO;0;49;20:00;12;8;34.163;01/10/2025
APR NICOPICO;0;49;20:00;12;9;34.272;01/10/2025
APR NICOPICO;0;49;20:00;12;10;34.274;01/10/2025
APR NICOPICO;0;49;20:00;12;11;34.055;01/10/2025
APR NICOPICO;0;49;20:00;12;12;34.168;01/10/2025
APR NICOPICO;0;49;20:00;12;13;34.45;01/10/2025
APR NICOPICO;0;49;20:00;12;14;34.076;01/10/2025
APR NICOPICO;0;49;20:00;12;15;34.216;01/10/2025
APR NICOPICO;0;49;20:00;12;16;34.173;01/10/2025
APR NICOPICO;0;49;20:00;12;17;34.213;01/10/2025
APR NICOPICO;0;49;20:00;12;18;34.228;01/10/2025
APR NICOPICO;0;49;20:00;12;19;34.205;01/10/2025
APR NICOPICO;0;49;20:00;12;20;34.331;01/10/2025
APR NICOPICO;0;49;20:00;12;21;34.653;01/10/2025
APR NICOPICO;0;49;20:00;12;22;34.211;01/10/2025
TOEP;0;49;20:00;21;1;35.132;01/10/2025
TOEP;0;49;20:00;21;2;34.635;01/10/2025
TOEP;0;49;20:00;21;3;34.59;01/10/2025
TOEP;0;49;20:00;21;4;34.493;01/10/2025
TOEP;0;49;20:00;21;5;34.244;01/10/2025
TOEP;0;49;20:00;21;6;34.364;01/10/2025
TOEP;0;49;20:00;21;7;34.221;01/10/2025
TOEP;0;49;20:00;21;8;34.225;01/10/2025
TOEP;0;49;20:00;21;9;34.319;01/10/2025
TOEP;0;49;20:00;21;10;34.527;01/10/2025
TOEP;0;49;20:00;21;11;35.197;01/10/2025
TOEP;0;49;20:00;21;12;34.068;01/10/2025
TOEP;0;49;20:00;21;13;34.255;01/10/2025
TOEP;0;49;20:00;21;14;34.345;01/10/2025
TOEP;0;49;20:00;21;15;34.18;01/10/2025
TOEP;0;49;20:00;21;16;34.301;01/10/2025
TOEP;0;49;20:00;21;17;34.653;01/10/2025
TOEP;0;49;20:00;21;18;34.431;01/10/2025
TOEP;0;49;20:00;21;19;34.718;01/10/2025
TOEP;0;49;20:00;21;20;34.528;01/10/2025
TOEP;0;49;20:00;21;21;34.923;01/10/2025
TOEP;0;49;20:00;21;22;34.309;01/10/2025
ZINU;0;49;20:00;20;1;35.469;01/10/2025
ZINU;0;49;20:00;20;2;35.462;01/10/2025
ZINU;0;49;20:00;20;3;34.281;01/10/2025
ZINU;0;49;20:00;20;4;34.418;01/10/2025
ZINU;0;49;20:00;20;5;34.344;01/10/2025
ZINU;0;49;20:00;20;6;34.835;01/10/2025
ZINU;0;49;20:00;20;7;34.446;01/10/2025
ZINU;0;49;20:00;20;8;34.141;01/10/2025
ZINU;0;49;20:00;20;9;34.251;01/10/2025
ZINU;0;49;20:00;20;10;34.259;01/10/2025
ZINU;0;49;20:00;20;11;34.305;01/10/2025
ZINU;0;49;20:00;20;12;34.184;01/10/2025
ZINU;0;49;20:00;20;13;34.324;01/10/2025
ZINU;0;49;20:00;20;14;34.126;01/10/2025
ZINU;0;49;20:00;20;15;34.498;01/10/2025
ZINU;0;49;20:00;20;16;34.162;01/10/2025
ZINU;0;49;20:00;20;17;34.289;01/10/2025
ZINU;0;49;20:00;20;18;35.443;01/10/2025
ZINU;0;49;20:00;20;19;34.103;01/10/2025
ZINU;0;49;20:00;20;20;34.181;01/10/2025
ZINU;0;49;20:00;20;21;34.759;01/10/2025
APR_ ALEX05;0;49;20:00;5;1;35.863;01/10/2025
APR_ ALEX05;0;49;20:00;5;2;34.331;01/10/2025
APR_ ALEX05;0;49;20:00;5;3;34.435;01/10/2025
APR_ ALEX05;0;49;20:00;5;4;34.21;01/10/2025
APR_ ALEX05;0;49;20:00;5;5;34.599;01/10/2025
APR_ ALEX05;0;49;20:00;5;6;34.369;01/10/2025
APR_ ALEX05;0;49;20:00;5;7;36.036;01/10/2025
APR_ ALEX05;0;49;20:00;5;8;34.22;01/10/2025
APR_ ALEX05;0;49;20:00;5;9;34.406;01/10/2025
APR_ ALEX05;0;49;20:00;5;10;34.274;01/10/2025
APR_ ALEX05;0;49;20:00;5;11;34.378;01/10/2025
APR_ ALEX05;0;49;20:00;5;12;34.387;01/10/2025
APR_ ALEX05;0;49;20:00;5;13;35.017;01/10/2025
APR_ ALEX05;0;49;20:00;5;14;34.323;01/10/2025
APR_ ALEX05;0;49;20:00;5;15;34.61;01/10/2025
APR_ ALEX05;0;49;20:00;5;16;34.178;01/10/2025
APR_ ALEX05;0;49;20:00;5;17;34.507;01/10/2025
APR_ ALEX05;0;49;20:00;5;18;34.873;01/10/2025
APR_ ALEX05;0;49;20:00;5;19;34.277;01/10/2025
APR_ ALEX05;0;49;20:00;5;20;34.28;01/10/2025
APR_ ALEX05;0;49;20:00;5;21;34.302;01/10/2025
APR_ ALEX05;0;49;20:00;5;22;34.428;01/10/2025
SVENNA;0;49;20:00;14;1;35.262;01/10/2025
SVENNA;0;49;20:00;14;2;34.889;01/10/2025
SVENNA;0;49;20:00;14;3;34.685;01/10/2025
SVENNA;0;49;20:00;14;4;34.451;01/10/2025
SVENNA;0;49;20:00;14;5;34.708;01/10/2025
SVENNA;0;49;20:00;14;6;34.476;01/10/2025
SVENNA;0;49;20:00;14;7;34.661;01/10/2025
SVENNA;0;49;20:00;14;8;34.373;01/10/2025
SVENNA;0;49;20:00;14;9;34.339;01/10/2025
SVENNA;0;49;20:00;14;10;34.715;01/10/2025
SVENNA;0;49;20:00;14;11;34.41;01/10/2025
SVENNA;0;49;20:00;14;12;34.438;01/10/2025
SVENNA;0;49;20:00;14;13;34.507;01/10/2025
SVENNA;0;49;20:00;14;14;34.315;01/10/2025
SVENNA;0;49;20:00;14;15;34.211;01/10/2025
SVENNA;0;49;20:00;14;16;34.442;01/10/2025
SVENNA;0;49;20:00;14;17;34.724;01/10/2025
SVENNA;0;49;20:00;14;18;34.429;01/10/2025
SVENNA;0;49;20:00;14;19;34.433;01/10/2025
SVENNA;0;49;20:00;14;20;34.532;01/10/2025
SVENNA;0;49;20:00;14;21;34.481;01/10/2025
SVENNA;0;49;20:00;14;22;34.601;01/10/2025
TT VINCEIBOY;0;49;20:00;15;1;35.519;01/10/2025
TT VINCEIBOY;0;49;20:00;15;2;34.569;01/10/2025
TT VINCEIBOY;0;49;20:00;15;3;34.507;01/10/2025
TT VINCEIBOY;0;49;20:00;15;4;34.386;01/10/2025
TT VINCEIBOY;0;49;20:00;15;5;34.593;01/10/2025
TT VINCEIBOY;0;49;20:00;15;6;34.362;01/10/2025
TT VINCEIBOY;0;49;20:00;15;7;35.403;01/10/2025
TT VINCEIBOY;0;49;20:00;15;8;34.384;01/10/2025
TT VINCEIBOY;0;49;20:00;15;9;34.312;01/10/2025
TT VINCEIBOY;0;49;20:00;15;10;35.086;01/10/2025
TT VINCEIBOY;0;49;20:00;15;11;34.407;01/10/2025
TT VINCEIBOY;0;49;20:00;15;12;34.551;01/10/2025
TT VINCEIBOY;0;49;20:00;15;13;35.173;01/10/2025
TT VINCEIBOY;0;49;20:00;15;14;34.214;01/10/2025
TT VINCEIBOY;0;49;20:00;15;15;34.519;01/10/2025
TT VINCEIBOY;0;49;20:00;15;16;34.285;01/10/2025
TT VINCEIBOY;0;49;20:00;15;17;34.979;01/10/2025
TT VINCEIBOY;0;49;20:00;15;18;34.392;01/10/2025
TT VINCEIBOY;0;49;20:00;15;19;34.24;01/10/2025
TT VINCEIBOY;0;49;20:00;15;20;34.247;01/10/2025
TT VINCEIBOY;0;49;20:00;15;21;34.539;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;1;35.73;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;2;34.566;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;3;35.547;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;4;34.597;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;5;34.704;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;6;34.669;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;7;34.616;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;8;34.56;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;9;34.366;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;10;34.648;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;11;34.494;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;12;34.444;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;13;34.834;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;14;35.372;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;15;34.487;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;16;35.61;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;17;34.525;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;18;34.653;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;19;35.551;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;20;34.239;01/10/2025
SPEEDYBOBLOL;0;49;20:00;17;21;35.833;01/10/2025
JUANF1;0;49;20:00;16;1;34.93;01/10/2025
JUANF1;0;49;20:00;16;2;34.776;01/10/2025
JUANF1;0;49;20:00;16;3;34.393;01/10/2025
JUANF1;0;49;20:00;16;4;34.565;01/10/2025
JUANF1;0;49;20:00;16;5;34.532;01/10/2025
JUANF1;0;49;20:00;16;6;34.581;01/10/2025
JUANF1;0;49;20:00;16;7;34.593;01/10/2025
JUANF1;0;49;20:00;16;8;34.551;01/10/2025
JUANF1;0;49;20:00;16;9;34.779;01/10/2025
JUANF1;0;49;20:00;16;10;37.522;01/10/2025
JUANF1;0;49;20:00;16;11;34.482;01/10/2025
JUANF1;0;49;20:00;16;12;34.479;01/10/2025
JUANF1;0;49;20:00;16;13;36.129;01/10/2025
JUANF1;0;49;20:00;16;14;34.611;01/10/2025
JUANF1;0;49;20:00;16;15;35.242;01/10/2025
JUANF1;0;49;20:00;16;16;34.417;01/10/2025
JUANF1;0;49;20:00;16;17;34.565;01/10/2025
JUANF1;0;49;20:00;16;18;34.544;01/10/2025
JUANF1;0;49;20:00;16;19;34.776;01/10/2025
JUANF1;0;49;20:00;16;20;34.413;01/10/2025
JUANF1;0;49;20:00;16;21;34.84;01/10/2025
JUANF1;0;49;20:00;16;22;34.58;01/10/2025
FISICO9;0;49;20:00;1;1;34.971;01/10/2025
FISICO9;0;49;20:00;1;2;34.954;01/10/2025
FISICO9;0;49;20:00;1;3;34.538;01/10/2025
FISICO9;0;49;20:00;1;4;34.59;01/10/2025
FISICO9;0;49;20:00;1;5;34.642;01/10/2025
FISICO9;0;49;20:00;1;6;34.557;01/10/2025
FISICO9;0;49;20:00;1;7;34.561;01/10/2025
FISICO9;0;49;20:00;1;8;34.703;01/10/2025
FISICO9;0;49;20:00;1;9;34.66;01/10/2025
FISICO9;0;49;20:00;1;10;34.545;01/10/2025
FISICO9;0;49;20:00;1;11;34.817;01/10/2025
FISICO9;0;49;20:00;1;12;34.57;01/10/2025
FISICO9;0;49;20:00;1;13;35.989;01/10/2025
FISICO9;0;49;20:00;1;14;34.681;01/10/2025
FISICO9;0;49;20:00;1;15;34.609;01/10/2025
FISICO9;0;49;20:00;1;16;34.516;01/10/2025
FISICO9;0;49;20:00;1;17;34.809;01/10/2025
FISICO9;0;49;20:00;1;18;34.754;01/10/2025
FISICO9;0;49;20:00;1;19;34.665;01/10/2025
FISICO9;0;49;20:00;1;20;34.636;01/10/2025
FISICO9;0;49;20:00;1;21;34.527;01/10/2025
FISICO9;0;49;20:00;1;22;34.419;01/10/2025
NIZLZ;0;49;20:00;19;1;36.141;01/10/2025
NIZLZ;0;49;20:00;19;2;36.782;01/10/2025
NIZLZ;0;49;20:00;19;3;37.445;01/10/2025
NIZLZ;0;49;20:00;19;4;37.939;01/10/2025
NIZLZ;0;49;20:00;19;5;37.037;01/10/2025
NIZLZ;0;49;20:00;19;6;35.86;01/10/2025
NIZLZ;0;49;20:00;19;7;36.472;01/10/2025
NIZLZ;0;49;20:00;19;8;38.632;01/10/2025
NIZLZ;0;49;20:00;19;9;36.244;01/10/2025
NIZLZ;0;49;20:00;19;10;35.984;01/10/2025
NIZLZ;0;49;20:00;19;11;35.527;01/10/2025
NIZLZ;0;49;20:00;19;12;35.601;01/10/2025
NIZLZ;0;49;20:00;19;13;35.615;01/10/2025
NIZLZ;0;49;20:00;19;14;35.851;01/10/2025
NIZLZ;0;49;20:00;19;15;36.717;01/10/2025
NIZLZ;0;49;20:00;19;16;36.821;01/10/2025
NIZLZ;0;49;20:00;19;17;36.152;01/10/2025
NIZLZ;0;49;20:00;19;18;35.324;01/10/2025
NIZLZ;0;49;20:00;19;19;35.676;01/10/2025
NIZLZ;0;49;20:00;19;20;38.683;01/10/2025
NIZLZ;0;49;20:00;19;21;36.491;01/10/2025
NESKE;0;49;20:00;9;1;36.413;01/10/2025
NESKE;0;49;20:00;9;2;36.333;01/10/2025
NESKE;0;49;20:00;9;3;37.219;01/10/2025
NESKE;0;49;20:00;9;4;37.354;01/10/2025
NESKE;0;49;20:00;9;5;35.628;01/10/2025
NESKE;0;49;20:00;9;6;35.779;01/10/2025
NESKE;0;49;20:00;9;7;35.943;01/10/2025
NESKE;0;49;20:00;9;8;37.035;01/10/2025
NESKE;0;49;20:00;9;9;36.546;01/10/2025
NESKE;0;49;20:00;9;10;36.794;01/10/2025
NESKE;0;49;20:00;9;11;36.047;01/10/2025
NESKE;0;49;20:00;9;12;44.689;01/10/2025
NESKE;0;49;20:00;9;13;35.628;01/10/2025
